,id,created_at,fav,rt,text
1940,1119299628573372416,2019-04-19 18:00:01,1191,116,"#NintendoLabo: VR Kit Starter Set + Blaster is a great way to get started with fun, family-friendly, first-person bite-sized VR experiences!

Available now online and at select retailers: https://t.co/1CZnOchvmL https://t.co/b1ci4BdNku"
1941,1119269664637325312,2019-04-19 16:00:57,3221,767,"OK, let’s settle this once and for all… Scorpion or Sub-Zero? #MK11"
1942,1119012738976456705,2019-04-18 23:00:01,4224,601,"Professor E. Gadd sends Gooigi back in time to the mansion where it all started and finds some interesting results. Read all about how it happened with Report 4 of E. Gadd’s Research Journal: That Nostalgic Mansion. #LuigisMansion

Read more: https://t.co/HyB15SLWvW https://t.co/zx7zYafwU2"
1943,1118967442368286720,2019-04-18 20:00:02,1278,188,"Katana ZERO slices up gangsters, mercenaries, and even reality itself with razor-quick, time-bending action - available now on #NintendoSwitch!

Nintendo eShop: https://t.co/STd2ntKaUR
Launch trailer: https://t.co/5QbUacTcLl https://t.co/SvGZverzyt"
1944,1118944785782464514,2019-04-18 18:30:00,705,79,"The latest episode of #NintendoPower Podcast is now available! Chris, JC, and Joe discuss Joker’s debut in Super #SmashBrosUltimate, his special moves, and his origin from the Persona series!

🎧:  https://t.co/qpsBZ3EnEd https://t.co/8JpJ6jqIwu"
1945,1118937234810593281,2019-04-18 18:00:00,1417,152,"The 60+ bite-sized games in VR Plaza included in #NintendoLabo: VR Kit’s VR Plaza were made in Toy-Con Garage VR! Discover how they were put together or edit them and learn to make something new!

https://t.co/be8xudxrYc https://t.co/T3IMJHOA8V"
1946,1118922135282470913,2019-04-18 17:00:00,931,168,"Prepare for more culinary chaos with #Overcooked2 Campfire Cook Off DLC, available now on #NintendoSwitch! There’s also plenty more courses on the menu, so if you like delicious savings, you can pick up the Overcooked! 2: 2019 Season Pass.

🍽️ https://t.co/YYFEnc98HS https://t.co/EPgAsOcAoh"
1947,1118907039642783746,2019-04-18 16:00:01,7986,1460,"It's a good day for a swell battle! @StudioMDHR's Cuphead is available now on #NintendoSwitch! Take on massive, screen-filling bosses in this run &amp; gun platformer inspired by classic cartoons of the 1930s.

☕ https://t.co/Fv6uL4dABr https://t.co/2DBFMH9A2J"
1948,1118891938088980480,2019-04-18 15:00:00,1206,182,"Flora, Felicia, Lukas, and Genny will be available as part of a new summoning event: A Season for Picnics starting at 12am PT on 4/19. Also, in the next Tempest Trials+ event, you can earn the 5★ Special Hero Leo: Extra Tomatoes. #FEHeroes https://t.co/pVHGJ0Mgnf"
1949,1118888270031572992,2019-04-18 14:45:26,9445,833,"Access to the Nintendo eShop has been resolved. However, some may still experience intermittent errors. We appreciate your continued patience."
1950,1118696036246048768,2019-04-18 02:01:34,26467,4062,We are aware that players are experiencing errors accessing Nintendo eShop and are working to address the problem. Thank you for your understanding and we hope to share an update when available.
1951,1118635345929588736,2019-04-17 22:00:24,1737,251,"Check out #MK11 gameplay for #NintendoSwitch and take your fight on the go when Mortal Kombat 11 arrives on April 23! https://t.co/HNoU9lY0n8

https://t.co/8JTCWSx5T4"
1952,1118559750701056001,2019-04-17 17:00:01,2903,410,Mortal Kombat 11 is coming to #NintendoSwitch next week with a roster of new and returning Klassic Fighters! Which fighter are you looking forward to the most in #MK11? https://t.co/HNoU9lGpvA https://t.co/ioHR2ZoTNm
1953,1118544648295727104,2019-04-17 16:00:00,1224,220,"Play through the added Killer Marathon Level Expansion to unlock Bad Girl with two new exclusive skills, and get an additional Travis Strikes Back Adventure in #TravisStrikesAgain: #NoMoreHeroes Vol. 2: Bubblegum Fatale DLC, available now!

https://t.co/sM2h9UjBId https://t.co/IG692wnQgA"
1954,1118529555055161344,2019-04-17 15:00:01,2037,353,"More than 270 puzzling stages await when BOXBOY! + BOXGIRL! arrives exclusively for #NintendoSwitch on 4/26! Before embarking on the biggest adventure in the BOXBOY! puzzle series to date, download and play the free demo on Nintendo eShop right now! 

https://t.co/1i6mNG7tCg https://t.co/OHVvre5UM2"
1955,1118325971332009985,2019-04-17 01:31:03,15377,2967,"New Super Smash Bros. series #amiibo are on the way! Pichu, Isabelle, and Pokémon Trainer will be available on 7/26. https://t.co/NVPBnj9XpM"
1956,1118265306957266946,2019-04-16 21:30:00,1464,155,"Jump into a new Yoshi adventure in a world made of everyday objects like boxes and paper cups! See what others are saying about #YoshisCraftedWorld, available now, only on #NintendoSwitch!

https://t.co/grfyU5hzT6 https://t.co/yxQgybhTMy"
1957,1118242930140033030,2019-04-16 20:01:05,5887,838,The Legion is a Neuron officer's best friend! Use each form to tackle trouble in your investigations. 🐾 #ASTRALCHAIN https://t.co/qoqcgWh9af
1958,1118212460832382976,2019-04-16 18:00:00,2777,573,"Relive two modern classics in stunning high definition with enhanced gameplay in #FinalFantasy X/X-2 HD Remaster, available now for #NintendoSwitch!

https://t.co/J3RbEUov2M https://t.co/ZLZH5DEGmQ"
1959,1118197361438806017,2019-04-16 17:00:00,1081,147,"Start a new life in the enchanting town of Portia! Craft, mine, farm, fight and find love as you restore your Pa’s workshop to the best in the land. #MyTimeAtPortia is available now for #NintendoSwitch!

https://t.co/xfYMiS1xni https://t.co/t542TIY9L1"
1960,1118182263122845696,2019-04-16 16:00:01,3835,517,"A new post with additional information on the #NintendoLabo: VR Kit’s functionality with The Legend of #Zelda: Breath of the Wild is now available.

Please read it here: https://t.co/QEH4lrXf63 https://t.co/46Jaumqb6Q"
1961,1118136964027260928,2019-04-16 13:00:00,14253,3090,The search for the Infinity Stones is on. @MARVEL ULTIMATE ALLIANCE 3: The Black Order comes exclusively to #NintendoSwitch on 7/19! #MUA3 https://t.co/8IdYNBGZWb
1962,1117880273499115520,2019-04-15 20:00:01,2267,414,Get ready for the hunt and prepare to devour your enemies with up to 8 players online when GOD EATER 3 comes to #NintendoSwitch on July 12! https://t.co/OycJm1WKOv
1963,1117865173128294403,2019-04-15 19:00:00,2618,304,"Get Shao Kahn, the Emperor of Outworld, as a playable fighter when you pre-purchase #MK11 on #NintendoSwitch #eShop!

https://t.co/HNoU9lGpvA https://t.co/Vg8e9r9zT9"
1964,1117842773527474178,2019-04-15 17:31:00,2806,330,"In #YoshisCraftedWorld you can use eggs for pretty much everything, from getting rid of enemies to scaling tall obstacles. Why not try both at once?

https://t.co/grfyU5zbhG https://t.co/SpFs19j0I6"
1965,1116823307989315584,2019-04-12 22:00:00,858,94,"On this week’s #NintendoMinute, Kit &amp; Krysta show off some exclusive game play from SteamWorld Quest launching for #NintendoSwitch on April 25! https://t.co/X8Tlfb2wp0 https://t.co/RMY6poC796"
1966,1116808206657810432,2019-04-12 21:00:00,2381,294,"If you ask Yoshi, eggs aren’t just for getting rid of enemies. Explore &amp; eggs-periment in #YoshisCraftedWorld by using eggs to climb difficult obstacles!

https://t.co/grfyU5hzT6 https://t.co/SGh5okibce"
1967,1116770927109271552,2019-04-12 18:31:52,429,30,"US &amp; CAN residents (excl. QC), 13+. Deadline to enter is 11:59AM PT on 5/10/19. See Rules for details and contest entry deadlines. Sponsor is Nintendo."
1968,1116770715473272834,2019-04-12 18:31:01,1043,115,"Get ready for the next #NintendoLabo Creators Contest! Grab any Nintendo Labo kit and put your decorating skills to the test! 

Submission details here: https://t.co/lXCC0KWx6u https://t.co/Mgq7dnNDdR"
1969,1116717613566947329,2019-04-12 15:00:01,1566,239,"#NintendoLabo: VR Kit is now available for #NintendoSwitch! Assemble new Toy-Con creations with friends or family and explore fun, bite-sized games &amp; experiences in simple, family-friendly VR!

Find your kit today: https://t.co/6p5gxXbKKt https://t.co/8Pa7SQBbfy"
1970,1116392971287584769,2019-04-11 17:30:00,2420,342,"Embark on a haunting vision quest into myth and madness in #Hellblade: Senua's Sacrifice, available now on #NintendoSwitch #eShop.

https://t.co/K36ZDvZDj7 https://t.co/Z57iRt9JIj"
1971,1115947540522897408,2019-04-10 12:00:01,4744,651,"#NES games have been added to Nintendo Entertainment System - #NintendoSwitchOnline! Tackle tough levels in #SuperMario Bros.: The Lost Levels, deliver the knockout blow in Punch-Out!! Featuring Mr. Dream, and pilot your ship through 16 deadly stages in Star Soldier! https://t.co/S8QDkVviyI"
1972,1115736142677196800,2019-04-09 22:00:00,1940,261,"Catch up with some of our fun and friendly indie developer partners with Katie Casper, co-host of the #Nindies Showcase, to learn about 10 anticipated indie titles coming to #NintendoSwitch! https://t.co/rLagi2DrlS"
1973,1115728858609664001,2019-04-09 21:31:03,731,66,"Aether Resort is a place where you can invite Heroes who are allied with you or your friends to enjoy your Aether Keep and interact with each other. When you first visit Aether Resort, you'll receive 550 R&amp;R Affinity and structures for your Aether Resort! #FEHeroes https://t.co/xz0Fxb7TCT"
1974,1115728614933192705,2019-04-09 21:30:05,949,100,"#FEHeroes version 3.4.0 has been released! The main updates are as follows:
・ Changes to Heroes appearing in summoning events have been made
・ A new mode, Aether Resort, has been added
・ A new feature, Pair Up, has been added
・ Adjustments have been made to Aether Raids https://t.co/V1nBtVOGwY"
1975,1115721044898140160,2019-04-09 21:00:00,1694,179,"Trying to get to hard-to-reach places in #YoshisCraftedWorld? Get creative with the angles you throw eggs and trick shot your way to new areas and treasures!

https://t.co/grfyU5hzT6 https://t.co/EsUZ5NOnoh"
1976,1115676018147196929,2019-04-09 18:01:05,4907,825,"Team up with the special weapon, the Legion, and use all sorts of combat styles to fight your enemies in #ASTRALCHAIN! https://t.co/K3v6NeLvJF"
1977,1115668196454014977,2019-04-09 17:30:00,1000,156,"The New Heroes summoning event Out of Gallia feat. Caineghis: Gallia's Lion King, Ranulf: Friend of Nations, Lethe: Gallia's Valkyrie, and Mordecai: Kindhearted Tiger will start at 12am PT on 4/10. A Grand Hero Battle with Haar: Black Tempest is set to begin on 4/11. #FEHeroes https://t.co/zRKaACjUdJ"
1978,1115660650913648640,2019-04-09 17:00:01,3659,855,"TAKE THAT! Phoenix Wright: Ace Attorney Trilogy is available now for #NintendoSwitch! Investigate crime scenes, interrogate zany witnesses, and protect the innocent in court to reveal the truth and save the day!

👉 https://t.co/FL8aW3sP0O https://t.co/Xcsj7t0KyW"
1979,1115645548541939712,2019-04-09 16:00:01,7954,1419,Mortal Kombat is back in the next evolution of the iconic franchise. Get ready to fight when #MK11 comes to #NintendoSwitch on April 23! What do you fight for? https://t.co/9ZFIwc4E93
1980,1115449253290217472,2019-04-09 03:00:00,2147,334,Behold the first fearsome foe you’ll face in Dragon’s Dogma: Dark Arisen… the gruesome Chimera! Your journey begins April 23 and you can pre-purchase on #NintendoSwitch #eShop now! https://t.co/qMkVb0lFmf https://t.co/ihMt5NCjV7
1981,1115328459759394816,2019-04-08 19:00:01,1850,210,"#NintendoLabo won the Innovation Award at the 2019 Game Developers Choice Awards! Dive into three unique kits today or pre-order the Nintendo Labo: VR Kit, coming 4/12.

https://t.co/y6sAGmiulu https://t.co/IDZyyAp6br"
1982,1114287912508481536,2019-04-05 22:05:15,683,63,Kit and Krysta take on the #NintendoSwitch swap challenge and try to find a game they think the other will like on this week’s #NintendoMinute episode! https://t.co/mjhD6w5TAb https://t.co/3l4O8MZMt3
1983,1114271491460300802,2019-04-05 21:00:00,1870,198,"Sometimes it’s just better to let your enemies do all the work for you. There are plenty of tricks up Yoshi’s sleeve in #YoshisCraftedWorld, available now on #NintendoSwitch!

https://t.co/grfyU5zbhG https://t.co/lUWOMfnvVZ"
1984,1114195999503847425,2019-04-05 16:00:01,3639,613,"Bite-sized bonus content for #SuperMarioOdyssey and a new way to experience The Legend of #Zelda: Breath of the Wild are coming via free software updates to #NintendoLabo: VR Kit on 4/25!

https://t.co/be8xudxrYc https://t.co/E0iFA3a9ms"
1985,1114012555884646400,2019-04-05 03:51:05,1162,117,"Zzz...oh! Thank you for watching Feh Channel (April 4, 2019). If you weren't able to catch the broadcast, you can check it out below! #FEHeroes

https://t.co/KeH0aRt8jp https://t.co/BHyVNrY61D"
1986,1113992175241416704,2019-04-05 02:30:06,976,159,"Feh Channel (April 4, 2019) will be starting soon! Join Feh at 8:30pm PT as she delivers the latest information about #FEHeroes.

https://t.co/Jdgs9bZcKG https://t.co/wlF6GJfUge"
1987,1113969503459663873,2019-04-05 01:00:00,22259,6385,"Experience 2 beloved games in new ways with the Toy-Con VR Goggles from the #NintendoLabo: VR Kit! 

https://t.co/be8xudP2PK https://t.co/M0C6w59lIT"
1988,1113856256492490752,2019-04-04 17:30:00,6632,1000,The bigger they are... #ASTRALCHAIN #NintendoSwitch https://t.co/4EVYmoS9FI
1989,1113637314574479361,2019-04-04 03:00:00,2582,664,"Starting at 8:30pm PT on April 4th, Feh will deliver the latest information about #FEHeroes in Feh Channel (April 4, 2019). The length is approximately 16 minutes.

https://t.co/aAm7IYyvqK https://t.co/cILo2kCrC9"
1990,1113555794362949632,2019-04-03 21:36:04,931,92,"What a weekend of fun #Splatoon2 and Super #SmashBrosUltimate action at the #NintendoNAO19 finals! Missed any of the action at #PAXEast or the qualifiers? Catch up with every smash, splat, and surprise as you get set for the World Championships on 6/8!

https://t.co/NRHA7zR09J https://t.co/e5VjwCEGfD"
1991,1113546718593859584,2019-04-03 21:00:01,1976,228,"Spring time is here, and it’s the perfect time to go explore a crafted world full of surprises! #YoshisCraftedWorld is available now, only on #NintendoSwitch! What’s your favorite part of the game so far?

https://t.co/grfyU5zbhG https://t.co/EPwFZdNU8l"
1992,1113516768012582912,2019-04-03 19:01:00,1227,137,"Get fun t-shirts for the whole family with the new #Nintendo Super Mario Family Museum collection from @UniqloUSA — available online and in select stores now! 

https://t.co/MdaoAHiE27 https://t.co/XaMvJyhUzT"
1993,1113244730068951040,2019-04-03 01:00:01,8283,1575,"#SuperMario Bros.: The Lost Levels, Punch-Out!! Featuring Mr. Dream, and Star Soldier are coming to Nintendo Entertainment System - #NintendoSwitchOnline on 04/10! #NES

https://t.co/tpOrxPHBYZ https://t.co/tkujK8RNzZ"
1994,1113146580138385408,2019-04-02 18:30:00,639,70,"A new episode of #NintendoPower Podcast is now available! In this Spring Game Guide episode, Chris and guests discuss the next wave of games coming to #NintendoSwitch, including the #NintendoLabo VR Kit!

Listen today! https://t.co/qpsBZ3EnEd https://t.co/HJtwWoEeIK"
1995,1113108834963329025,2019-04-02 16:00:01,1044,140,"There are lots of ways to enjoy the new #NintendoLabo VR experience! Get started with the Nintendo Labo: VR Kit – Starter Set + Blaster, or get everything with the Nintendo Labo: VR Kit! Check the chart &amp; find your way to play. Arriving 4/12: https://t.co/6p5gxXtm93 https://t.co/5FjoMZRBPL"
1996,1112753996333223937,2019-04-01 16:30:01,2829,465,"A Legendary Beast joins the battle! #FEHeroes
https://t.co/pGXO299whg"
1997,1112478929909014528,2019-03-31 22:17:00,1902,177,Thanks to everyone who stopped by to visit the Nintendo booth and watched the #NintendoNAO19 #Splatoon2 &amp; #SmashBrosUltimate tournaments at #PAXEast this weekend! We hope you look forward to the great games releasing on #NintendoSwitch! https://t.co/4MGih2lDre
1998,1112399158667812866,2019-03-31 17:00:01,2129,253,"Here's the #FEHeroes calendar wallpaper for April 2019! This month, Veronica: Spring Princess and Bruno: Masked Hare make an appearance. https://t.co/JlMctA6rlT"
1999,1112091365163388929,2019-03-30 20:36:57,1376,138,"After a day of intense play at #PAXEast, the Super #SmashBrosUltimate &amp; #Splatoon2 #NintendoNAO19 Champions have been decided! Team Southeast and FTWin take home the golden #NintendoSwitch Pro Controllers &amp; move on to compete at the World Championship in June! Congratulations! https://t.co/SVYteCzwxz"
2000,1111977626586042368,2019-03-30 13:05:00,8444,2076,"Warm up for a pair of Olympic Games titles on #NintendoSwitch! This winter, get ready for Mario &amp; Sonic at the Olympic Games Tokyo 2020! 

Also look forward to Olympic Games Tokyo 2020 - The Official Video Game next year! #Tokyo2020 #Play2020 https://t.co/DoWYeHtLB9"
2001,1111749878504292352,2019-03-29 22:00:01,1970,300,"In this week’s #NintendoMinute episode, Kit &amp; Krysta attempt (strong emphasis on the word attempt) to play Cuphead, coming to #NintendoSwitch on April 18. https://t.co/Z41y5rvuH6 https://t.co/WrKZZU0SCh"
2002,1111728557728911361,2019-03-29 20:35:17,1455,95,Thank you to all for coming to #NintendoMinute with Kit &amp; Krysta! We hope everyone has a great #PAXEast! https://t.co/aOThnVYfzF
2003,1111722486549245952,2019-03-29 20:11:10,3472,451,"It’s Day 2 at #PAXEast and everyone is excited to celebrate the release of #YoshisCraftedWorld! For those attending, make sure to stop the booth and try some great games! https://t.co/Lhe735UqQ8"
2004,1111704577827434496,2019-03-29 19:00:00,745,77,"Bring the heat this season with the Lava Legends pack, available now in Fortnite for #NintendoSwitch! Includes a Legendary Glider, 2 Legendary Outfits, and 2 Legendary Back Blings for $19.99. https://t.co/Q2KnmQzr89"
2005,1111697027333799936,2019-03-29 18:30:00,804,106,"This month was a crafty one on Nintendo #eShop with games like #Kirby’s Extra Epic Yarn and #YoshisCraftedWorld! Check out The Download for March and see some other great games that came out this month.

Find more new releases here: https://t.co/0QxEEuc2D2 https://t.co/ZqSr5yhQTJ"
2006,1111678106757185539,2019-03-29 17:14:49,820,101,"We'll be kicking things off tomorrow with the #Splatoon2 North America Inkling Open 2019 Finals! Watch as the finalist teams FTWin, Lowkey, What and Demise battle it out to determine who reigns supreme! https://t.co/qlGAqiLDXP https://t.co/IAvmHZEias"
2007,1111674380227174400,2019-03-29 17:00:00,1263,130,"The Championship moment for Super #SmashBrosUltimate #NintendoNAO19 tournaments is almost here! The road to #PAXEast meets its end when Grand Finals begin tomorrow at 8am PT. You can catch all the action livestreamed! 🏆

https://t.co/BiaThvxyu0 https://t.co/coA5DxQwHV"
2008,1111668390593060864,2019-03-29 16:36:12,759,65,"The #NintendoMinute #PAXEast live show will begin today at 3:30pm ET! If you’re at the show, don’t forget to stop by for a chance to be on the show, get some cool stuff &amp; play games with Kit &amp; Krysta! https://t.co/XfXyQNqsAV"
2009,1111658307947761665,2019-03-29 15:56:08,766,46,Kit &amp; Krysta are at the last stop for the #PAXEast scavenger hunt! Be sure to find them at the spot in the image for a chance at some #YoshisCraftedWorld goodies! https://t.co/SatXN2UXqZ
2010,1111644178822254593,2019-03-29 15:00:00,537,64,"Yune: Chaos Goddess has appeared in Special Maps, and this Mythic Hero is something to behold. Also, Legendary Hero Battles for Lucina, Azura, and Ryoma are back! Clear each map to get blessings, Orbs, and accessories! #FEHeroes https://t.co/MtWoD9qpYE"
2011,1111644002732908545,2019-03-29 14:59:18,1039,52,"Your second scavenger hunt clue is here, #PAXEast attendees! Find Kit &amp; Krysta at the spot in the image to hang out and play some #NintendoSwitch! https://t.co/ugtlOXGAXs"
2012,1111632251161333761,2019-03-29 14:12:36,1798,109,Who’s ready for a scavenger hunt? Kit &amp; Krysta will be around #PAXEast ready to play #NintendoSwitch if you’re at the show! The search starts…now! Here’s your first clue. https://t.co/vrKeFC4wXZ
2013,1111613986011783168,2019-03-29 13:00:01,3177,539,"It’s time to gather your eggs, make friends with some Poochy Pups, and set off on a new crafted adventure. #YoshisCraftedWorld is available now only on #NintendoSwitch!

https://t.co/grfyU5zbhG https://t.co/qUGk5z4y4a"
2014,1111432786500562944,2019-03-29 01:00:00,3596,513,New playable characters are heading to #MarioTennis Aces! Kamek will join the roster in April on #NintendoSwitch! https://t.co/xXEt7pzghR
2015,1111360858414698496,2019-03-28 20:14:11,5804,1109,"A special weapon called the Legion acts as your partner, and helps with your investigations in #ASTRALCHAIN. It's very handy in battle, too… https://t.co/iD40ia8Hkt"
2016,1111319542901272578,2019-03-28 17:30:01,879,98,"Hey #MyNintendo members, attending #PAXEast? Check in at the Nintendo booth on the show floor 3/28-3/31, or at the #NintendoNAO19 event on 3/30 and score a free gift, while supplies last!

Full details: https://t.co/Jhstf0xeEK https://t.co/UGngoNtbRM"
2017,1111311997122031617,2019-03-28 17:00:01,1030,149,"Starting at 12am PT on 3/29, Mythic Hero Yune: Chaos Goddess from the Fire Emblem: Radiant Dawn game will appear in a new summoning event! What's more, Heroes who can only become your allies at 5★, including past Special Heroes and Legendary Heroes, have gathered too! #FEHeroes https://t.co/uHs7jzs7ER"
2018,1111293548459147264,2019-03-28 15:46:43,1690,225,"The fun has begun with day 1 of #PAXEast! The Nintendo booth features games like #YoshisCraftedWorld, #MK11, #DQBuilders2, #Bloodstained: Ritual of the Night, and more! Don’t forget, you can start your Yoshi’s Crafted World adventure when it releases tomorrow! https://t.co/U9sXNqYEaY"
2019,1111252071964016641,2019-03-28 13:01:54,1538,153,"It’s a photoshoot with the #NintendoLabo: VR Kit Toy-Con Camera! Dive into a vibrant ocean &amp; complete objectives by taking photos in the Ocean Camera game, or interact with a fun creature &amp; tackle challenges by taking photos with it in House Camera.

https://t.co/be8xudP2PK https://t.co/nxxRKvMKVi"
2020,1111018808691617793,2019-03-27 21:35:00,1845,293,"Good news, Trainers! The #PokemonLetsGo Pikachu &amp; Eevee Edition #NintendoSwitch bundle has arrived back in stores! Be sure to check your local retailer for availability. It’s never too late to start your adventure into the Kanto region! 

https://t.co/432d7Th92t https://t.co/Fm76PlvZiJ"
2021,1111002453103779846,2019-03-27 20:30:00,772,73,"Kit &amp; Krysta are calling for #NintendoSwitch #eShop game suggestions to play at #PAXEast! Share in the replies which game you think they should play, and they might give it a go during their PAX East #NintendoMinute live show! https://t.co/Hd5XIWavi8"
2022,1110987351923347458,2019-03-27 19:30:00,3170,479,"#PAXEast starts tomorrow, and there’s a ton of fun to be had with new games and the #Splatoon2 &amp; #SmashBrosUltimate #NintendoNAO19 Grand Finals on 3/30! If you’re in attendance, be sure to stop by the Nintendo booth for some hands-on time! Which games are you most excited for? https://t.co/L8W2qg2hq9"
2023,1110964705802117120,2019-03-27 18:00:01,8218,2263,"Only you can unlock the secrets to your clan's ancient powers in Cyber Shadow, the thrilling new Ninja Action game from Mechanical Head Studios and @YachtClubGames - creators of Shovel Knight, coming to #NintendoSwitch! https://t.co/s9AyE1itvq"
2024,1110949609164038145,2019-03-27 17:00:01,1550,185,"Be sure to gather as many coins as you can in each level of #YoshisCraftedWorld. You can use the coins you collect to give the capsule machine a spin and unlock special costumes!

https://t.co/grfyU5hzT6 https://t.co/PyIMKzkZjg"
2025,1110939662607015936,2019-03-27 16:20:30,1056,96,"Afraid of mice? Then take control with the Toy-Con Elephant! This unique Toy-Con creation’s games include Marble Run, a physics puzzle where you carefully guide marbles through rings, &amp; Doodle, a creative game where you create 3D artwork!

https://t.co/be8xudP2PK https://t.co/ca7V5kzrLi"
2026,1110602571041783809,2019-03-26 18:01:01,1084,122,"Fly with the #NintendoLabo: VR Kit Toy-Con Bird &amp; Toy-Con Wind Pedal! Explore a peaceful world on a bird’s back &amp; help birds hatch &amp; grow up in the Bird game, or soar through the world of Bird &amp; race against the clock in Bird Dash!

https://t.co/be8xudP2PK https://t.co/g96ZIpZiLX"
2027,1110572115126673409,2019-03-26 16:00:00,5171,1142,"Experience the greatest moments from the timeless RPG that revolutionized gaming in #FinalFantasy VII, available now on #NintendoSwitch #eShop!

https://t.co/XkGfZyh1os https://t.co/8ecSy74Cci"
2028,1110312447640924161,2019-03-25 22:48:10,703,66,"FIFA’s most popular mode is celebrating its 10th Anniversary! Check out the FUT Birthday Squad, featuring 30 players with new positions in #FIFA19 for #NintendoSwitch! #10YearsOfFUT

⚽ https://t.co/pvxFdvjdDC https://t.co/M84ncF0kw7"
2029,1110277675782934529,2019-03-25 20:30:00,1253,134,"Headed to #PAXEast? Kit &amp; Krysta will be hosting a live #NintendoMinute for a limited number of fans on 3/29! It's first come first serve &amp; begins at 3:30pm ET in Room 255 (Level 2 of the Convention Center). Stop by to play games, get cool stuff &amp; be on an episode of the show! https://t.co/CbbrTnZC2M"
2030,1110239931794931715,2019-03-25 18:00:01,1825,250,"When you explore the Flip-Side of stages in #YoshisCraftedWorld, you’ll need to find the adorable Poochy Pups as fast as possible! Try the first of these levels in a demo for the game, available now. What’s your best time so far?

https://t.co/grfyU5zbhG https://t.co/sonZSdjUS1"
2031,1110224826671788035,2019-03-25 17:00:00,2201,300,"Did you see the latest #Nindies Showcase? Watch to learn about some of the exciting indie games coming to #NintendoSwitch in 2019!

https://t.co/4fsOeph0We https://t.co/NV9EYSG61h"
2032,1110210240643911680,2019-03-25 16:02:02,1384,170,"Attach your Toy-Con VR Goggles to your Toy-Con Blaster, &amp; play exciting new games with the #NintendoLabo: VR Kit - Starter Set! Fight back an alien invasion in Blaster, or feed hippos fruit to lure them to your side of the pool in Kablasta!

https://t.co/be8xudP2PK https://t.co/w9h6yn1eXY"
2033,1109500052085440512,2019-03-23 17:00:00,957,76,"Tempest Trials+: To Defy the Gods has begun! The big rewards this time are the 5★ Special Hero Loki: Spring Trickster and two Sacred Seals, Warding Stance 1 and Spd/Res Bond 1. #FEHeroes https://t.co/8JQy3RFfOb"
2034,1109213161406767107,2019-03-22 22:00:00,905,107,Kit &amp; Krysta play co-op mode in #YoshisCraftedWorld and attempt to 100% complete a level in this week’s #NintendoMinute episode! https://t.co/SSiRMzeGiA https://t.co/qmE6vxcLzt
2035,1109198063086829568,2019-03-22 21:00:00,1198,106,"In the next #NintendoPower Podcast, Chris &amp; guests discuss upcoming games for #NintendoSwitch in their Spring Game Guide! For this episode we ask: What’s the most interesting place you’ve played Nintendo Switch? Let us know in the replies &amp; Chris might mention them on the show! https://t.co/FccOCCrWzg"
2036,1109160335229906944,2019-03-22 18:30:05,1470,211,"Enjoy 60+ bite-sized games &amp; experiences in the VR Plaza with the Toy-Con creations from your #NintendoLabo VR Kit! These experiences are editable, so you can modify them &amp; learn how to make your own basic VR games with Toy-Con Garage VR!

Learn more: https://t.co/be8xudP2PK https://t.co/JJchQETfs1"
2037,1109152762174959616,2019-03-22 18:00:00,2072,226,"Relax and unwind with Stardew Valley anytime, anywhere with #NintendoSwitch! How is your farm coming along?
https://t.co/iDEYTTN0Jr https://t.co/fkYH6IEKeF"
2038,1109137665213906945,2019-03-22 17:00:00,1149,118,"There’s plenty of sweets to be had in the Cocoa Meltdown course, but adventuring with a friend is even sweeter. Grab a friend or set off for adventure alone in the DLC, #CaptainToad: Treasure Tracker – Special Episode. Available now on #NintendoSwitch! https://t.co/uE5LV9XsjK"
2039,1108896072905052160,2019-03-22 01:00:00,4393,1098,"The #NintendoLabo: VR Kit includes 6 new Toy-Con, including the Toy-Con VR Goggles! Assemble Toy-Con creations with friends or family, then dive into fun, shareable, bite-sized games &amp; experiences with the included #NintendoSwitch software. 

https://t.co/be8xudP2PK https://t.co/MLgt8juiiu"
2040,1108843224578314240,2019-03-21 21:30:00,3837,334,"How excited do you get when a rare Pokémon appears? Share that feeling with a friend and bring them on the adventure through Kanto in #PokemonLetsGo on #NintendoSwitch!

https://t.co/zTj5hreqED https://t.co/rDOUSYu6YH"
2041,1108820576448069633,2019-03-21 20:00:00,7164,1238,Ready...aim...fire! #ASTRALCHAIN #NintendoSwitch https://t.co/o8gYeN8E9J
2042,1108790376423276545,2019-03-21 18:00:00,2466,333,"Poochy is back to barrel through all obstacles in #YoshisCraftedWorld! Yoshi can ride on Poochy’s back once again, but if you’re playing co-op another Yoshi can also ride Poochy-back! He’s a reliable little guy, isn’t he?

https://t.co/grfyU5hzT6 https://t.co/1uQK9fyQpi"
2043,1108488385419591681,2019-03-20 22:00:00,1607,272,"Become a treasure hunter with Chocobo and his friend Cid while you traverse through dungeons and befriend monsters in Chocobo Mystery Dungeon EVERY BUDDY!, available now on #NintendoSwitch #eShop!

https://t.co/8hfV9I0KFb https://t.co/5Xt6P5uYH0"
2044,1108473284830466049,2019-03-20 21:00:00,700,68,"Strum it up and kick back with the Laguna Pack, available now in Fortnite for #NintendoSwitch! Includes the following cosmetics:

- 600 V-Bucks
- Laguna Outfit
- Pineapple Strummer Back Bling
- Pineapple Wrap https://t.co/4XOEJRMiUe"
